item_id,style_src,style_tgt,split,X_path,Z_path,Y_path
val_005927,style_001595,style_002891,val,rolls/style_002891/val_005927_X.npz,rolls/style_002891/val_005927_Z.npz,rolls/style_002891/val_005927_Y.npz
val_005928,style_001067,style_002891,val,rolls/style_002891/val_005928_X.npz,rolls/style_002891/val_005928_Z.npz,rolls/style_002891/val_005928_Y.npz
val_005929,style_000541,style_002891,val,rolls/style_002891/val_005929_X.npz,rolls/style_002891/val_005929_Z.npz,rolls/style_002891/val_005929_Y.npz
val_005930,style_001864,style_002891,val,rolls/style_002891/val_005930_X.npz,rolls/style_002891/val_005930_Z.npz,rolls/style_002891/val_005930_Y.npz
val_005931,style_001925,style_002891,val,rolls/style_002891/val_005931_X.npz,rolls/style_002891/val_005931_Z.npz,rolls/style_002891/val_005931_Y.npz
val_005932,style_002063,style_002891,val,rolls/style_002891/val_005932_X.npz,rolls/style_002891/val_005932_Z.npz,rolls/style_002891/val_005932_Y.npz
val_005933,style_001078,style_002891,val,rolls/style_002891/val_005933_X.npz,rolls/style_002891/val_005933_Z.npz,rolls/style_002891/val_005933_Y.npz
val_005934,style_001500,style_002891,val,rolls/style_002891/val_005934_X.npz,rolls/style_002891/val_005934_Z.npz,rolls/style_002891/val_005934_Y.npz
val_005935,style_002872,style_002891,val,rolls/style_002891/val_005935_X.npz,rolls/style_002891/val_005935_Z.npz,rolls/style_002891/val_005935_Y.npz
val_005936,style_001674,style_002891,val,rolls/style_002891/val_005936_X.npz,rolls/style_002891/val_005936_Z.npz,rolls/style_002891/val_005936_Y.npz
val_005937,style_002527,style_002891,val,rolls/style_002891/val_005937_X.npz,rolls/style_002891/val_005937_Z.npz,rolls/style_002891/val_005937_Y.npz
val_005938,style_000564,style_002891,val,rolls/style_002891/val_005938_X.npz,rolls/style_002891/val_005938_Z.npz,rolls/style_002891/val_005938_Y.npz
val_005939,style_000871,style_002891,val,rolls/style_002891/val_005939_X.npz,rolls/style_002891/val_005939_Z.npz,rolls/style_002891/val_005939_Y.npz
val_005940,style_000126,style_002891,val,rolls/style_002891/val_005940_X.npz,rolls/style_002891/val_005940_Z.npz,rolls/style_002891/val_005940_Y.npz
val_005941,style_000637,style_002891,val,rolls/style_002891/val_005941_X.npz,rolls/style_002891/val_005941_Z.npz,rolls/style_002891/val_005941_Y.npz
val_005942,style_002605,style_002891,val,rolls/style_002891/val_005942_X.npz,rolls/style_002891/val_005942_Z.npz,rolls/style_002891/val_005942_Y.npz
val_005943,style_000570,style_002911,val,rolls/style_002911/val_005943_X.npz,rolls/style_002911/val_005943_Z.npz,rolls/style_002911/val_005943_Y.npz
val_005944,style_002603,style_002911,val,rolls/style_002911/val_005944_X.npz,rolls/style_002911/val_005944_Z.npz,rolls/style_002911/val_005944_Y.npz
val_005945,style_002730,style_002911,val,rolls/style_002911/val_005945_X.npz,rolls/style_002911/val_005945_Z.npz,rolls/style_002911/val_005945_Y.npz
val_005946,style_001537,style_002911,val,rolls/style_002911/val_005946_X.npz,rolls/style_002911/val_005946_Z.npz,rolls/style_002911/val_005946_Y.npz
val_005947,style_002347,style_002911,val,rolls/style_002911/val_005947_X.npz,rolls/style_002911/val_005947_Z.npz,rolls/style_002911/val_005947_Y.npz
val_005948,style_001600,style_002911,val,rolls/style_002911/val_005948_X.npz,rolls/style_002911/val_005948_Z.npz,rolls/style_002911/val_005948_Y.npz
val_005949,style_000982,style_002911,val,rolls/style_002911/val_005949_X.npz,rolls/style_002911/val_005949_Z.npz,rolls/style_002911/val_005949_Y.npz
val_005950,style_002635,style_002911,val,rolls/style_002911/val_005950_X.npz,rolls/style_002911/val_005950_Z.npz,rolls/style_002911/val_005950_Y.npz
val_005951,style_001653,style_002911,val,rolls/style_002911/val_005951_X.npz,rolls/style_002911/val_005951_Z.npz,rolls/style_002911/val_005951_Y.npz
val_005952,style_002112,style_002911,val,rolls/style_002911/val_005952_X.npz,rolls/style_002911/val_005952_Z.npz,rolls/style_002911/val_005952_Y.npz
val_005953,style_000089,style_002911,val,rolls/style_002911/val_005953_X.npz,rolls/style_002911/val_005953_Z.npz,rolls/style_002911/val_005953_Y.npz
val_005954,style_001855,style_002911,val,rolls/style_002911/val_005954_X.npz,rolls/style_002911/val_005954_Z.npz,rolls/style_002911/val_005954_Y.npz
val_005955,style_001956,style_002911,val,rolls/style_002911/val_005955_X.npz,rolls/style_002911/val_005955_Z.npz,rolls/style_002911/val_005955_Y.npz
val_005956,style_001252,style_002911,val,rolls/style_002911/val_005956_X.npz,rolls/style_002911/val_005956_Z.npz,rolls/style_002911/val_005956_Y.npz
val_005957,style_002179,style_002911,val,rolls/style_002911/val_005957_X.npz,rolls/style_002911/val_005957_Z.npz,rolls/style_002911/val_005957_Y.npz
val_005958,style_000109,style_002911,val,rolls/style_002911/val_005958_X.npz,rolls/style_002911/val_005958_Z.npz,rolls/style_002911/val_005958_Y.npz
val_005959,style_000530,style_002911,val,rolls/style_002911/val_005959_X.npz,rolls/style_002911/val_005959_Z.npz,rolls/style_002911/val_005959_Y.npz
val_005960,style_000226,style_002911,val,rolls/style_002911/val_005960_X.npz,rolls/style_002911/val_005960_Z.npz,rolls/style_002911/val_005960_Y.npz
val_005961,style_001760,style_002911,val,rolls/style_002911/val_005961_X.npz,rolls/style_002911/val_005961_Z.npz,rolls/style_002911/val_005961_Y.npz
val_005962,style_000933,style_002911,val,rolls/style_002911/val_005962_X.npz,rolls/style_002911/val_005962_Z.npz,rolls/style_002911/val_005962_Y.npz
val_005963,style_000860,style_002911,val,rolls/style_002911/val_005963_X.npz,rolls/style_002911/val_005963_Z.npz,rolls/style_002911/val_005963_Y.npz
val_005964,style_000476,style_002911,val,rolls/style_002911/val_005964_X.npz,rolls/style_002911/val_005964_Z.npz,rolls/style_002911/val_005964_Y.npz
val_005965,style_000881,style_002911,val,rolls/style_002911/val_005965_X.npz,rolls/style_002911/val_005965_Z.npz,rolls/style_002911/val_005965_Y.npz
val_005966,style_001009,style_002911,val,rolls/style_002911/val_005966_X.npz,rolls/style_002911/val_005966_Z.npz,rolls/style_002911/val_005966_Y.npz
val_005967,style_000804,style_002911,val,rolls/style_002911/val_005967_X.npz,rolls/style_002911/val_005967_Z.npz,rolls/style_002911/val_005967_Y.npz
val_005968,style_001282,style_002911,val,rolls/style_002911/val_005968_X.npz,rolls/style_002911/val_005968_Z.npz,rolls/style_002911/val_005968_Y.npz
val_005969,style_000206,style_002911,val,rolls/style_002911/val_005969_X.npz,rolls/style_002911/val_005969_Z.npz,rolls/style_002911/val_005969_Y.npz
val_005970,style_001615,style_002911,val,rolls/style_002911/val_005970_X.npz,rolls/style_002911/val_005970_Z.npz,rolls/style_002911/val_005970_Y.npz
val_005971,style_000708,style_002911,val,rolls/style_002911/val_005971_X.npz,rolls/style_002911/val_005971_Z.npz,rolls/style_002911/val_005971_Y.npz
val_005972,style_000621,style_002911,val,rolls/style_002911/val_005972_X.npz,rolls/style_002911/val_005972_Z.npz,rolls/style_002911/val_005972_Y.npz
val_005973,style_001091,style_002904,val,rolls/style_002904/val_005973_X.npz,rolls/style_002904/val_005973_Z.npz,rolls/style_002904/val_005973_Y.npz
val_005974,style_002830,style_002904,val,rolls/style_002904/val_005974_X.npz,rolls/style_002904/val_005974_Z.npz,rolls/style_002904/val_005974_Y.npz
val_005975,style_000967,style_002904,val,rolls/style_002904/val_005975_X.npz,rolls/style_002904/val_005975_Z.npz,rolls/style_002904/val_005975_Y.npz
val_005976,style_001443,style_002904,val,rolls/style_002904/val_005976_X.npz,rolls/style_002904/val_005976_Z.npz,rolls/style_002904/val_005976_Y.npz
val_005977,style_000384,style_002904,val,rolls/style_002904/val_005977_X.npz,rolls/style_002904/val_005977_Z.npz,rolls/style_002904/val_005977_Y.npz
val_005978,style_001825,style_002904,val,rolls/style_002904/val_005978_X.npz,rolls/style_002904/val_005978_Z.npz,rolls/style_002904/val_005978_Y.npz
val_005979,style_002213,style_002904,val,rolls/style_002904/val_005979_X.npz,rolls/style_002904/val_005979_Z.npz,rolls/style_002904/val_005979_Y.npz
val_005980,style_001049,style_002904,val,rolls/style_002904/val_005980_X.npz,rolls/style_002904/val_005980_Z.npz,rolls/style_002904/val_005980_Y.npz
val_005981,style_000183,style_002904,val,rolls/style_002904/val_005981_X.npz,rolls/style_002904/val_005981_Z.npz,rolls/style_002904/val_005981_Y.npz
val_005982,style_000183,style_002904,val,rolls/style_002904/val_005982_X.npz,rolls/style_002904/val_005982_Z.npz,rolls/style_002904/val_005982_Y.npz
val_005983,style_001283,style_002904,val,rolls/style_002904/val_005983_X.npz,rolls/style_002904/val_005983_Z.npz,rolls/style_002904/val_005983_Y.npz
val_005984,style_002375,style_002904,val,rolls/style_002904/val_005984_X.npz,rolls/style_002904/val_005984_Z.npz,rolls/style_002904/val_005984_Y.npz
val_005985,style_000157,style_002904,val,rolls/style_002904/val_005985_X.npz,rolls/style_002904/val_005985_Z.npz,rolls/style_002904/val_005985_Y.npz
val_005986,style_001242,style_002904,val,rolls/style_002904/val_005986_X.npz,rolls/style_002904/val_005986_Z.npz,rolls/style_002904/val_005986_Y.npz
val_005987,style_001383,style_002904,val,rolls/style_002904/val_005987_X.npz,rolls/style_002904/val_005987_Z.npz,rolls/style_002904/val_005987_Y.npz
val_005988,style_002800,style_002904,val,rolls/style_002904/val_005988_X.npz,rolls/style_002904/val_005988_Z.npz,rolls/style_002904/val_005988_Y.npz
val_005989,style_001850,style_002904,val,rolls/style_002904/val_005989_X.npz,rolls/style_002904/val_005989_Z.npz,rolls/style_002904/val_005989_Y.npz
val_005990,style_001120,style_002904,val,rolls/style_002904/val_005990_X.npz,rolls/style_002904/val_005990_Z.npz,rolls/style_002904/val_005990_Y.npz
val_005991,style_001080,style_002904,val,rolls/style_002904/val_005991_X.npz,rolls/style_002904/val_005991_Z.npz,rolls/style_002904/val_005991_Y.npz
val_005992,style_002263,style_002904,val,rolls/style_002904/val_005992_X.npz,rolls/style_002904/val_005992_Z.npz,rolls/style_002904/val_005992_Y.npz
val_005993,style_002016,style_002904,val,rolls/style_002904/val_005993_X.npz,rolls/style_002904/val_005993_Z.npz,rolls/style_002904/val_005993_Y.npz
val_005994,style_002614,style_002904,val,rolls/style_002904/val_005994_X.npz,rolls/style_002904/val_005994_Z.npz,rolls/style_002904/val_005994_Y.npz
val_005995,style_002242,style_002904,val,rolls/style_002904/val_005995_X.npz,rolls/style_002904/val_005995_Z.npz,rolls/style_002904/val_005995_Y.npz
val_005996,style_002011,style_002904,val,rolls/style_002904/val_005996_X.npz,rolls/style_002904/val_005996_Z.npz,rolls/style_002904/val_005996_Y.npz
val_005997,style_002570,style_002904,val,rolls/style_002904/val_005997_X.npz,rolls/style_002904/val_005997_Z.npz,rolls/style_002904/val_005997_Y.npz
val_005998,style_001304,style_002904,val,rolls/style_002904/val_005998_X.npz,rolls/style_002904/val_005998_Z.npz,rolls/style_002904/val_005998_Y.npz
val_005999,style_001700,style_002904,val,rolls/style_002904/val_005999_X.npz,rolls/style_002904/val_005999_Z.npz,rolls/style_002904/val_005999_Y.npz
val_006000,style_000011,style_002904,val,rolls/style_002904/val_006000_X.npz,rolls/style_002904/val_006000_Z.npz,rolls/style_002904/val_006000_Y.npz
val_006001,style_002183,style_002904,val,rolls/style_002904/val_006001_X.npz,rolls/style_002904/val_006001_Z.npz,rolls/style_002904/val_006001_Y.npz
val_006002,style_000303,style_002904,val,rolls/style_002904/val_006002_X.npz,rolls/style_002904/val_006002_Z.npz,rolls/style_002904/val_006002_Y.npz
val_006003,style_000791,style_002889,val,rolls/style_002889/val_006003_X.npz,rolls/style_002889/val_006003_Z.npz,rolls/style_002889/val_006003_Y.npz
val_006004,style_000198,style_002889,val,rolls/style_002889/val_006004_X.npz,rolls/style_002889/val_006004_Z.npz,rolls/style_002889/val_006004_Y.npz
val_006005,style_002679,style_002889,val,rolls/style_002889/val_006005_X.npz,rolls/style_002889/val_006005_Z.npz,rolls/style_002889/val_006005_Y.npz
val_006006,style_002091,style_002889,val,rolls/style_002889/val_006006_X.npz,rolls/style_002889/val_006006_Z.npz,rolls/style_002889/val_006006_Y.npz
val_006007,style_001873,style_002889,val,rolls/style_002889/val_006007_X.npz,rolls/style_002889/val_006007_Z.npz,rolls/style_002889/val_006007_Y.npz
val_006008,style_001175,style_002889,val,rolls/style_002889/val_006008_X.npz,rolls/style_002889/val_006008_Z.npz,rolls/style_002889/val_006008_Y.npz
val_006009,style_001548,style_002889,val,rolls/style_002889/val_006009_X.npz,rolls/style_002889/val_006009_Z.npz,rolls/style_002889/val_006009_Y.npz
val_006010,style_001420,style_002889,val,rolls/style_002889/val_006010_X.npz,rolls/style_002889/val_006010_Z.npz,rolls/style_002889/val_006010_Y.npz
val_006011,style_001278,style_002889,val,rolls/style_002889/val_006011_X.npz,rolls/style_002889/val_006011_Z.npz,rolls/style_002889/val_006011_Y.npz
val_006012,style_000292,style_002889,val,rolls/style_002889/val_006012_X.npz,rolls/style_002889/val_006012_Z.npz,rolls/style_002889/val_006012_Y.npz
val_006013,style_000046,style_002889,val,rolls/style_002889/val_006013_X.npz,rolls/style_002889/val_006013_Z.npz,rolls/style_002889/val_006013_Y.npz
val_006014,style_001063,style_002889,val,rolls/style_002889/val_006014_X.npz,rolls/style_002889/val_006014_Z.npz,rolls/style_002889/val_006014_Y.npz
val_006015,style_001427,style_002889,val,rolls/style_002889/val_006015_X.npz,rolls/style_002889/val_006015_Z.npz,rolls/style_002889/val_006015_Y.npz
val_006016,style_002161,style_002889,val,rolls/style_002889/val_006016_X.npz,rolls/style_002889/val_006016_Z.npz,rolls/style_002889/val_006016_Y.npz
val_006017,style_001882,style_002889,val,rolls/style_002889/val_006017_X.npz,rolls/style_002889/val_006017_Z.npz,rolls/style_002889/val_006017_Y.npz
val_006018,style_000224,style_002889,val,rolls/style_002889/val_006018_X.npz,rolls/style_002889/val_006018_Z.npz,rolls/style_002889/val_006018_Y.npz
val_006019,style_000437,style_002889,val,rolls/style_002889/val_006019_X.npz,rolls/style_002889/val_006019_Z.npz,rolls/style_002889/val_006019_Y.npz
val_006020,style_002130,style_002889,val,rolls/style_002889/val_006020_X.npz,rolls/style_002889/val_006020_Z.npz,rolls/style_002889/val_006020_Y.npz
val_006021,style_001491,style_002889,val,rolls/style_002889/val_006021_X.npz,rolls/style_002889/val_006021_Z.npz,rolls/style_002889/val_006021_Y.npz
val_006022,style_000822,style_002889,val,rolls/style_002889/val_006022_X.npz,rolls/style_002889/val_006022_Z.npz,rolls/style_002889/val_006022_Y.npz
val_006023,style_002317,style_002889,val,rolls/style_002889/val_006023_X.npz,rolls/style_002889/val_006023_Z.npz,rolls/style_002889/val_006023_Y.npz
val_006024,style_000310,style_002889,val,rolls/style_002889/val_006024_X.npz,rolls/style_002889/val_006024_Z.npz,rolls/style_002889/val_006024_Y.npz
val_006025,style_001519,style_002889,val,rolls/style_002889/val_006025_X.npz,rolls/style_002889/val_006025_Z.npz,rolls/style_002889/val_006025_Y.npz
val_006026,style_000708,style_002889,val,rolls/style_002889/val_006026_X.npz,rolls/style_002889/val_006026_Z.npz,rolls/style_002889/val_006026_Y.npz
val_006027,style_001538,style_002889,val,rolls/style_002889/val_006027_X.npz,rolls/style_002889/val_006027_Z.npz,rolls/style_002889/val_006027_Y.npz
val_006028,style_000705,style_002889,val,rolls/style_002889/val_006028_X.npz,rolls/style_002889/val_006028_Z.npz,rolls/style_002889/val_006028_Y.npz
val_006029,style_001316,style_002889,val,rolls/style_002889/val_006029_X.npz,rolls/style_002889/val_006029_Z.npz,rolls/style_002889/val_006029_Y.npz
val_006030,style_000231,style_002889,val,rolls/style_002889/val_006030_X.npz,rolls/style_002889/val_006030_Z.npz,rolls/style_002889/val_006030_Y.npz
val_006031,style_000180,style_002889,val,rolls/style_002889/val_006031_X.npz,rolls/style_002889/val_006031_Z.npz,rolls/style_002889/val_006031_Y.npz
val_006032,style_002240,style_002889,val,rolls/style_002889/val_006032_X.npz,rolls/style_002889/val_006032_Z.npz,rolls/style_002889/val_006032_Y.npz
val_006033,style_000071,style_002876,val,rolls/style_002876/val_006033_X.npz,rolls/style_002876/val_006033_Z.npz,rolls/style_002876/val_006033_Y.npz
val_006034,style_002564,style_002876,val,rolls/style_002876/val_006034_X.npz,rolls/style_002876/val_006034_Z.npz,rolls/style_002876/val_006034_Y.npz
val_006035,style_000548,style_002876,val,rolls/style_002876/val_006035_X.npz,rolls/style_002876/val_006035_Z.npz,rolls/style_002876/val_006035_Y.npz
val_006036,style_002224,style_002876,val,rolls/style_002876/val_006036_X.npz,rolls/style_002876/val_006036_Z.npz,rolls/style_002876/val_006036_Y.npz
val_006037,style_000074,style_002876,val,rolls/style_002876/val_006037_X.npz,rolls/style_002876/val_006037_Z.npz,rolls/style_002876/val_006037_Y.npz
val_006038,style_000632,style_002876,val,rolls/style_002876/val_006038_X.npz,rolls/style_002876/val_006038_Z.npz,rolls/style_002876/val_006038_Y.npz
val_006039,style_002581,style_002876,val,rolls/style_002876/val_006039_X.npz,rolls/style_002876/val_006039_Z.npz,rolls/style_002876/val_006039_Y.npz
val_006040,style_001355,style_002876,val,rolls/style_002876/val_006040_X.npz,rolls/style_002876/val_006040_Z.npz,rolls/style_002876/val_006040_Y.npz
val_006041,style_001778,style_002876,val,rolls/style_002876/val_006041_X.npz,rolls/style_002876/val_006041_Z.npz,rolls/style_002876/val_006041_Y.npz
val_006042,style_002796,style_002876,val,rolls/style_002876/val_006042_X.npz,rolls/style_002876/val_006042_Z.npz,rolls/style_002876/val_006042_Y.npz
val_006043,style_001050,style_002876,val,rolls/style_002876/val_006043_X.npz,rolls/style_002876/val_006043_Z.npz,rolls/style_002876/val_006043_Y.npz
val_006044,style_000322,style_002876,val,rolls/style_002876/val_006044_X.npz,rolls/style_002876/val_006044_Z.npz,rolls/style_002876/val_006044_Y.npz
val_006045,style_001816,style_002876,val,rolls/style_002876/val_006045_X.npz,rolls/style_002876/val_006045_Z.npz,rolls/style_002876/val_006045_Y.npz
val_006046,style_000317,style_002876,val,rolls/style_002876/val_006046_X.npz,rolls/style_002876/val_006046_Z.npz,rolls/style_002876/val_006046_Y.npz
